original_address,lat,lon,formatted,name,housenumber,street,postcode,district,suburb,city,county,state,state_code,country,country_code,confidence_building_level,confidence,confidence_city_level,confidence_street_level,attribution,attribution_license,attribution_url
"Đường Xuân Thới Sơn 11,Xã Xuân Thới Sơn,Huyện Hóc Môn,TP. Hồ Chí Minh",10.871292,106.582293,"11, Đường Xuân Thới Sơn 20, HC, Vietnam",,11,Đường Xuân Thới Sơn 20,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0,0.09999999999999999,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường 641,Xã Phước Thạnh,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Mỹ Ca,Phường Hiệp Tân,Quận Tân Phú,TP. Hồ Chí Minh",10.781358,106.622158,"Tan Phu, Vietnam",Tan Phu,,,,,,,Tan Phu,Ho Chi Minh,HC,Vietnam,vn,,0.10080000000000001,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Bắc Tân Uyên,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Vĩnh Lộc (Hương Lộ 80),Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",Binh Tan,,,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0.06471893491124259,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quốc Lộ 1A,Phường  An Lạc,Quận Bình Tân,TP. Hồ Chí Minh",10.72278,106.60472,"An Lac, HC, Vietnam",,,,,,,An Lac,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Các Đường Số 4A, 5A, 6A, 6B, 7A, 8B, 8C, 12, 12A, 12B, 16, 18, 19A, 19B, 19C, 19D, 19E, 19F, 21, 21A, 21E, 23, 25, 25A, 26, 28A, 31, 31A, 32B, 33A, 33B, 34B, 39 Thuộc Khu Dân Cư Bình Trị Đông B (P. Btđ B, P. An Lạc A),Phường Bình Hưng Hoà B,Quận Bình Tân,TP. Hồ Chí Minh",10.741169,106.54158,"39, Đường Số 4A, HC, Vietnam",,39,Đường Số 4A,,,,,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.030245746691871453,0.63,0.63,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trần Xuân Soạn,Phường Tân Kiểng,Quận 7,TP. Hồ Chí Minh",10.7517243,106.7068392,"UBND Phường Tân Kiểng, Trần Xuân Soạn, Ho Chi Minh City, 72800, Vietnam",UBND Phường Tân Kiểng,,Trần Xuân Soạn,72800,,,Ho Chi Minh City,Phường Tân Hưng,,,Vietnam,vn,,0.08888888888888889,0.08888888888888889,0.08888888888888889,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tỉnh Lộ 7,Xã Phú Hòa Đông,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 30,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.018091036558257244,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Lộc 12,Phường Hiệp Thành,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"12, Quản Bạch, DT, Vietnam",,12,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0,0.01875,0.3333333333333333,0.041666666666666664,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường DN5,Phường Tân Hưng Thuận,Quận 12,TP. Hồ Chí Minh",20.91085355,106.3330180417995,"Phường Tân Hưng, Hải Phòng, Vietnam",,,,,Phường Tân Hưng,,Hải Phòng,,Phường Tân Hưng,,Vietnam,vn,,0.05555555555555555,0.2222222222222222,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 904, Phường Hiệp Phú,Phường Long Trường,Quận 9,TP. Hồ Chí Minh",10.8468,106.77879,"Phường Hiệp Phú, HC, Vietnam",,,,,,,Phường Hiệp Phú,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0.18225000000000002,0.7290000000000001,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Công Nghệ Mới,Xã Vĩnh Lộc B,Huyện Bình Chánh,TP. Hồ Chí Minh",10.066737,105.820789,"cấu Huyện đội, VL, Vietnam",,,cấu Huyện đội,,,,,Binh Minh,Vinh Long,VL,Vietnam,vn,,0,0.2,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Quốc Lộ 1A,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.73054,106.60416569475795,"Siêu thị GO! An Lạc, 1231, Đường số 1, Ho Chi Minh City, 73118, Vietnam",Siêu thị GO! An Lạc,1231,Đường số 1,73118,,,Ho Chi Minh City,Phường An Lạc,,,Vietnam,vn,,0.017857142857142856,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Thạnh Lộc 27,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"27, Quản Bạch, DT, Vietnam",,27,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0,0.01875,0.3333333333333333,0.041666666666666664,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Võ Thị Liễu,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.7824462,106.6221599,"Phụ tùng Kỳ Tân Phú, 14, Đường Phạm Văn Xảo, Ho Chi Minh City, HC 70000, Vietnam",Phụ tùng Kỳ Tân Phú,14,Đường Phạm Văn Xảo,70000,,,Ho Chi Minh City,Phường Phú Thạnh,Ho Chi Minh,HC,Vietnam,vn,,0.05626057499999999,0.45,0.11252114999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 32,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.01632716049382716,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tiền Lân 17,Xã Bà Điểm,Huyện Hóc Môn,TP. Hồ Chí Minh",10.830793,106.598737,"17, Đường Tiền Lân 13, HC, Vietnam",,17,Đường Tiền Lân 13,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0,0.09,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường Cây Keo,Phường Tam Bình,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.01943067033976125,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Thạo,Xã Phước Thạnh,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Kênh Đông,Xã Trung Lập Thượng,Huyện Củ Chi,TP. Hồ Chí Minh",10.967832,106.476694,"Đường Kềnh Đồng, HC, Vietnam",,,Đường Kềnh Đồng,,,,,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0.5573770491803278,1,1,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Cao Thị Bèo,Xã Phước Hiệp,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Linh Chiểu,Phường Linh Chiểu,Quận Thủ Đức,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Số 7,Phường Tân Kiểng,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,0.10267089180624715,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Liên Phường Phú Hữu,Phường Long Trường,Quận 9,TP. Hồ Chí Minh",10.79155,106.79735,"Phường Phú Hữu, HC, Vietnam",,,,,,,Phường Phú Hữu,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0.18225000000000002,0.7290000000000001,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Nguyễn Văn Tiệp,Xã An Phú,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Duy Phương,Xã Tân Kiên,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Chiên,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Quốc lộ 55,Xã Bình Châu,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trương Minh Ký,Phường An Hội Đông,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hiệp Thành 13,Phường Tân Thới Hiệp,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lý Chiêu Hoàng,Phường An Lạc,TP. Hồ Chí Minh(Mới)",10.738946,106.623646,"Đường Lý Chiêu Hoàng, Ho Chi Minh City, HC, Vietnam",,,Đường Lý Chiêu Hoàng,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 72,Phường Bình Dương,TP. Hồ Chí Minh(Mới)",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,,,71006,,,Ho Chi Minh City,,,,Vietnam,vn,,0.45,0.9,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Bình Giã,Xã Ngãi Giao,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 8,Phường Linh Xuân,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 9,Phường Linh Xuân,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Khu Vực 2,Phường Tân Uyên,TP. Hồ Chí Minh(Mới)",11.103058,106.779628,"2, Đường N5, BI, Vietnam",,2,Đường N5,,,,,Tan Uyen,Bin Duong,BI,Vietnam,vn,0,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Thị Minh Khai,Phường Dĩ An,TP. Hồ Chí Minh(Mới)",10.785492887644889,106.70055148216682,"Nguyen Thi Minh Khai, Saigon, Ho Chi Minh City, 71006, Vietnam",Nguyen Thi Minh Khai,,Nguyen Thi Minh Khai,71006,Khu phố 2,Saigon,Ho Chi Minh City,,,,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Khu Vực 2,Phường Vĩnh Tân,TP. Hồ Chí Minh(Mới)",18.690342,105.709635,"2, Đường Dương Kiên, NA, Vietnam",,2,Đường Dương Kiên,,,,,Vinh,Nghe An,NA,Vietnam,vn,0,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường ĐX102,Phường Bình Dương,TP. Hồ Chí Minh(Mới)",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường D3,Phường Hòa Lợi,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Hoàng Văn Thụ,Phường 12,Quận Tân Bình,TP. Hồ Chí Minh",10.81691,106.63832,"Tan Binh, Vietnam",Tan Binh,,,,,,,Tan Binh,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Thọ Xuân,Xã Tân An Hội,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 12A,Xã Nha Bích,Đồng Nai(Mới)",12.25,109.18333,"Nha Trang, KH, Vietnam",,,,,,,Nha Trang,Nha Trang,Khanh Hoa,KH,Vietnam,vn,,0.04049586776859503,0.225,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường N5,Xã Bàu Bàng,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thị Nị,Xã Trung Lập Thượng,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 22 Tháng 12 (Thuận Giao - An Phú + Đất Thánh) - Đường Loại 3,Phường An Phú,TP. Hồ Chí Minh(Mới)",,,,,,,,,,,,,,,,,,,,,,
"Đường Quốc Lộ 1K - Đường Loại 3,Phường Tân Đông Hiệp,TP. Hồ Chí Minh(Mới)",10.53427,106.70102,"Tan Dong, Vietnam",,,,,,,Tan Dong,,,,Vietnam,vn,,0.25,1,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Quốc Lộ 13,Xã Trừ Văn Thố,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Thủy Nguyên,Hải Phòng(Mới)",20.858864,106.6749591,"Hải Phòng, Vietnam",,,,,,,Hải Phòng,,,,Vietnam,vn,,0.25,1,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đào Cử,Xã Cần Giờ,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bình Châu - Bàu Ma - Hòa Hiệp,Xã Bình Châu,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường CÁC ĐƯỜNG NHÁNH LÊN CẦU VƯỢT GÒ DƯA, PHƯỜNG TAM BÌNH,Phường Tam Bình,TP. Hồ Chí Minh(Mới)",10.7962664,106.6963052,"Trung tâm Hành chính công phường Gia Định, 98, Le Van Duyet Street, Gia Dinh, Ho Chi Minh City, 72200, Vietnam",Trung tâm Hành chính công phường Gia Định,98,Le Van Duyet Street,72200,,Gia Dinh,Ho Chi Minh City,,,,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường DH614,Xã Trừ Văn Thố,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Các Đường 1A, 2,3, Lô D Thuộc Khu Dân Cư Nam Hùng Vương ( Đường 15M),Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Phường Bình Long,Đồng Nai(Mới)",10.93827,106.90362,"Phường Long Bình, DN, Vietnam",,,,,,,Phường Long Bình,Bien Hoa,Dong Nai,DN,Vietnam,vn,,0.6,0.6,,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường 442, Phường Tăng Nhơn Phú A,Phường Tăng Nhơn Phú A,Quận 9,TP. Hồ Chí Minh",,,,,,,,,,,,,,,,,,,,,,
"Đường Lê Thị Tám,Xã Hiệp Phước,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,,,,,Xa Moi,Cu Chi,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"ĐƯỜNG NỘI BỘ KHU TÁI ĐỊNH CƯ 7/4A KHA VẠN CÂN, PHƯỜNG LINH ĐÔNG,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.75941,106.699745,"Đường Nội Bộ, Ho Chi Minh City, HC, Vietnam",,,Đường Nội Bộ,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 12,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",Saigon Notre Dame Cathedral,1,Paris Commune Square,71006,Khu phố 3,Saigon,Ho Chi Minh City,,,,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 7,Phường Linh Tây,Quận Thủ Đức,TP. Hồ Chí Minh",16.044754,108.220088,"7, Đường Dương Thường, Đà Nẵng, DA 02363, Vietnam",,7,Đường Dương Thường,02363,,,Đà Nẵng,Hai Chau,Da Nang,DA,Vietnam,vn,,0.07937999999999999,0.2222222222222222,0.08819999999999999,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"đường 15,Phường Trường Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.77974385,106.69901186265822,"Saigon Notre Dame Cathedral, 1, Paris Commune Square, Saigon, Ho Chi Minh City, 71006, Vietnam",Saigon Notre Dame Cathedral,1,Paris Commune Square,71006,Khu phố 3,Saigon,Ho Chi Minh City,,,,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường số 36,Phường Linh Đông,Quận Thủ Đức,TP. Hồ Chí Minh",10.84333,106.75167,"Linh Dong, HC, Vietnam",,,,,,,Linh Dong,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.08930249999999999,0.35720999999999997,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Bình Trọng,Phường Bình Lợi Trung,TP. Hồ Chí Minh(Mới)",10.765654,106.56070242987354,"Trường THCS Lê Minh Xuân, Trần Văn Giàu, Ho Chi Minh City, Vietnam",Trường THCS Lê Minh Xuân,,Trần Văn Giàu,,,,Ho Chi Minh City,Xã Bình Lợi,,,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hà Văn Lao,Xã Tân An Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường DN4,Phường Đông Hưng Thuận,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",Quan 12,,,,,,,Quan 12,Ho Chi Minh,HC,Vietnam,vn,,0.11566393734425066,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường 44,Phường Hiệp Bình Chánh,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,,,,,Thu Duc,Thu Duc,Ho Chi Minh,HC,Vietnam,vn,,0.018091036558257244,0.1111111111111111,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thành Ý,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, HC 71006, Vietnam",Quan 1,,,71006,Khu phố 3,Saigon,Ho Chi Minh City,Quan 1,Ho Chi Minh,HC,Vietnam,vn,,0.225,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 2,Phường Phú Thuận,Quận 7,TP. Hồ Chí Minh",10.735719,106.727203,"Quan 7, Vietnam",Quan 7,,,,,,,Quan 7,Ho Chi Minh,HC,Vietnam,vn,,0.10267089180624715,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Khuất Văn Bức,Xã Tân Kiên,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Binh Chanh,Ho Chi Minh,HC,Vietnam,vn,,0.1,0.2,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Lộc 20,Phường Thạnh Lộc,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"20, Quản Bạch, DT, Vietnam",,20,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0,0.01875,0.3333333333333333,0.041666666666666664,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Các Đường 2, Lô D Thuộc Khu Dân Cư Nam Hùng Vương ( Đường 16M),Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.752719,106.589787,"Binh Tan, Vietnam",Binh Tan,,,,,,,Binh Tan,Ho Chi Minh,HC,Vietnam,vn,,0.030297783933518008,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thạnh Xuân 12,Phường An Phú Đông,Quận 12,TP. Hồ Chí Minh",10.43943,105.623504,"12, Quản Bạch, DT, Vietnam",,12,Quản Bạch,,,,,TP Cao Lanh,Dong Thap,DT,Vietnam,vn,0,0.016666666666666666,0.3333333333333333,0.037037037037037035,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Xuân Thới Thượng 20,Xã Xuân Thới Thượng,Huyện Hóc Môn,TP. Hồ Chí Minh",10.855774,106.562474,"20, Đường Xuân Thới Thượng 2, HC, Vietnam",,20,Đường Xuân Thới Thượng 2,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0,0.09999999999999999,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 355,Xã Tân Thông Hội,Huyện Củ Chi,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Huy Liệu,Phường 11,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,,,,,Quan Phu Nhuan,Phu Nhuan,Ho Chi Minh,HC,Vietnam,vn,,0.1111111111111111,0.2222222222222222,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Xuân 2,Xã Tân Xuân,Huyện Hóc Môn,TP. Hồ Chí Minh",10.87957,106.596054,"2, Đường Tân Xuân 1, HC, Vietnam",,2,Đường Tân Xuân 1,,,,,Hoc Mon,Ho Chi Minh,HC,Vietnam,vn,0,0.09999999999999999,0.2222222222222222,0.19999999999999998,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đông Hưng Thuận 31,Phường Đông Hưng Thuận,Quận 12,TP. Hồ Chí Minh",10.875026,106.65772,"Quan 12, Vietnam",Quan 12,,,,,,,Quan 12,Ho Chi Minh,HC,Vietnam,vn,,0.07026384083044983,,,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Số 236, Phường Tăng Nhơn Phú A,Phường Long Thạnh Mỹ,Quận 9,TP. Hồ Chí Minh",10.84557,106.615101,"Quán Tre, Ho Chi Minh City, HC, Vietnam",,,Quán Tre,,,,Ho Chi Minh City,Quan 8,Ho Chi Minh,HC,Vietnam,vn,,0,,,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Số 18, Phường Bình Hưng Hòa,Phường Bình Hưng Hòa,Quận Bình Tân,TP. Hồ Chí Minh",10.844352821142316,106.70497035705519,"Đường số 18, Khu phố 22, Ho Chi Minh City, 71400, Vietnam",Đường số 18,,Đường số 18,71400,,Khu phố 22,Ho Chi Minh City,Phường Hiệp Bình,,,Vietnam,vn,,0.135,0.27,0.27,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
