original_address,lat,lon,formatted,name,housenumber,state,district,state_code,street,confidence_city_level,postcode,suburb,city,confidence_building_level,confidence_street_level,county,country,country_code,confidence,attribution,attribution_license,attribution_url
"Phường 01,Quận 3,TP. Hồ Chí Minh",10.7177125,106.7267415,"01, Đường Mỹ Phú 1A, Ho Chi Minh City, 72915, Vietnam",,01,,,,Đường Mỹ Phú 1A,0.1111111111111111,72915,,Ho Chi Minh City,0.027782999999999995,0.027782999999999995,Phường Tân Mỹ,Vietnam,vn,0.027782999999999995,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Nguyễn Cư Trinh,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Đ. Lê Đức Thọ,Phường 07,Quận Gò Vấp,TP. Hồ Chí Minh",10.81667,106.68333,"Go Vap, HC, Vietnam",,,Ho Chi Minh,,HC,,0.2,,,Go Vap,,,Binh Thanh,Vietnam,vn,0.015432098765432101,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Trãi,Phường Bến Thành,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Hưng Đạo,Phường Cầu Kho,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.07777777777777779,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Đình Chiểu,Phường 04,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,Ho Chi Minh,,HC,,0.2222222222222222,,,Quan Phu Nhuan,,,Phu Nhuan,Vietnam,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 11,Quận Bình Thạnh,TP. Hồ Chí Minh",10.7703337,106.64455907209032,"UBND phường 5, 347, Duong Lac Long Quan, Ho Chi Minh City, 72015, Vietnam",UBND phường 5,347,,,,Duong Lac Long Quan,0.3333333333333333,72015,,Ho Chi Minh City,,,Phường Hòa Bình,Vietnam,vn,0.3333333333333333,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trần Quang Diệu,Phường 14,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,Ho Chi Minh,,HC,,,,,,,,Quan 3,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hồ Văn Huê,Phường 09,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,Ho Chi Minh,,HC,,0.2222222222222222,,,Quan Phu Nhuan,,,Phu Nhuan,Vietnam,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Kiệm,Phường 09,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,Ho Chi Minh,,HC,,0.2222222222222222,,,Quan Phu Nhuan,,,Phu Nhuan,Vietnam,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Đặng Dung,Phường Tân Định,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Tây Hồ,Phường 07,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,Ho Chi Minh,,HC,,0.2222222222222222,,,Quan Phu Nhuan,,,Phu Nhuan,Vietnam,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Công Kiều,Phường Nguyễn Thái Bình,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,Ho Chi Minh City,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 05,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Ho Chi Minh City,,,Quan 8,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 13,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,Ho Chi Minh,,HC,,,,,,,,Quan 3,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Giao Lộ Lý Chính Thắng,Phường 09,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,Ho Chi Minh,,HC,,,,,,,,Quan 3,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Bình Trọng,Phường 01,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Quan Nam,,,Quan 8,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 11,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Xã Phong Phú,Huyện Bình Chánh,TP. Hồ Chí Minh",10.69541,106.59128,"Tan Tuc, HC, Vietnam",,,Ho Chi Minh,,HC,,0.2,,,Tan Tuc,,,Binh Chanh,Vietnam,vn,0.12093023255813953,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Vĩnh Viễn,Phường 09,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Đình Chiểu,Phường 05,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,Ho Chi Minh,,HC,,,,,,,,Quan 3,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bà Hạt,Phường 06,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Rạch Bùng Binh,Phường 09,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,Ho Chi Minh,,HC,,,,,,,,Quan 3,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Văn Luông,Phường 12,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",Quan 6,,Ho Chi Minh,,HC,,,,,,,,Quan 6,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 07,Quận Gò Vấp,TP. Hồ Chí Minh",10.797559,106.687121,"Hoa Phượng, Ho Chi Minh City, HC 72210, Vietnam",,,Ho Chi Minh,,HC,Hoa Phượng,,72210,,Ho Chi Minh City,,,Quan 8,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 04,Quận 3,TP. Hồ Chí Minh",10.7171219,106.6295254,"4, Lê Thành Phương, HC, Vietnam",,4,Ho Chi Minh,,HC,Lê Thành Phương,0.2,,,,0.075411,0.07938,Binh Chanh,Vietnam,vn,0.075411,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trần Cao Vân,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, HC 71006, Vietnam",Quan 1,,Ho Chi Minh,Khu phố 2,HC,,,71006,Saigon,Ho Chi Minh City,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tháp Mười,Phường 02,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",Quan 6,,Ho Chi Minh,,HC,,,,,,,,Quan 6,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lê Thị Riêng,Phường Bến Thành,Quận 1,TP. Hồ Chí Minh",10.86467,106.65322932057947,"Trường Mầm non Pathway Tuệ Đức - Cơ sở Lê Thị Riêng, Quận 12, 3/12, Lê Thị Riêng, Ho Chi Minh City, 71500, Vietnam","Trường Mầm non Pathway Tuệ Đức - Cơ sở Lê Thị Riêng, Quận 12",3/12,,,,Lê Thị Riêng,0.2222222222222222,71500,,Ho Chi Minh City,,0.2222222222222222,Phường Thới An,Vietnam,vn,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường 02,Quận 3,TP. Hồ Chí Minh",10.7171593,106.7270893,"02, Đường Mỹ Phú 1C, Ho Chi Minh City, 72915, Vietnam",,02,,,,Đường Mỹ Phú 1C,0.1111111111111111,72915,,Ho Chi Minh City,0.027782999999999995,0.027782999999999995,Phường Tân Mỹ,Vietnam,vn,0.027782999999999995,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Cư Trinh,Phường Nguyễn Cư Trinh,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,Ho Chi Minh City,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 09,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 12,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Đình Xu,Phường Nguyễn Cư Trinh,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Đình Xu,Phường Cô Giang,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Cô Giang,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hòa Hảo,Phường 05,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tân Phước,Phường 06,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"đường Khổng Tử,Phường Bình Thọ,Quận Thủ Đức,TP. Hồ Chí Minh",10.84863,106.77209,"Thu Duc, HC, Vietnam",,,Ho Chi Minh,,HC,,0.1111111111111111,,,Thu Duc,,,Thu Duc,Vietnam,vn,0.018742913832199542,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trịnh Văn Cấn,Phường Cầu Ông Lãnh,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Dương Bá Trạc,Phường 01,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Ho Chi Minh City,,,Quan 8,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tôn Thất Tùng,Phường Phạm Ngũ Lão,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,Ho Chi Minh City,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Ngô Gia Tự,Phường 03,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cách Mạng Tháng 8,Phường 04,Quận 3,TP. Hồ Chí Minh",10.7171219,106.6295254,"4, Lê Thành Phương, HC, Vietnam",,4,Ho Chi Minh,,HC,Lê Thành Phương,0.2,,,,0.075411,0.07938,Binh Chanh,Vietnam,vn,0.075411,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Hoàng Hoa Thám,Phường 05,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,Ho Chi Minh,,HC,,0.2222222222222222,,,Quan Phu Nhuan,,,Phu Nhuan,Vietnam,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 13,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Hùng Vương,Phường 09,Quận 5,TP. Hồ Chí Minh",10.75567,106.66745,"Quan Nam, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Quan Nam,,,Quan 8,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Văn Tráng,Phường Bến Thành,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,Ho Chi Minh City,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Thiệp,Phường Bến Nghé,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.07777777777777779,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Võ Thị Sáu,Phường Tân Định,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 13,Quận Bình Thạnh,TP. Hồ Chí Minh",10.808551,106.70315,"Binh Thanh, Vietnam",Binh Thanh,,Ho Chi Minh,,HC,,,,,,,,Binh Thanh,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trần Hưng Đạo,Phường Phạm Ngũ Lão,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Lý Chính Thắng,Phường 08,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,Ho Chi Minh,,HC,,,,,,,,Quan 3,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường 3/2,Phường 06,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Bùi Minh Trực,Phường 05,Quận 8,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Ho Chi Minh City,,,Quan 8,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường 10,Quận 10,TP. Hồ Chí Minh",10.771075,106.660431,"Quan 10, Vietnam",Quan 10,,Ho Chi Minh,,HC,,,,,,,,Quan 10,Vietnam,vn,0.45,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Chợ Quán,TP. Hồ Chí Minh",10.7527023,106.66112062483543,"Ủy ban Nhân dân phường Chợ Lớn, 131, Triệu Quang Phục, Cholon, Ho Chi Minh City, 73000, Vietnam",Ủy ban Nhân dân phường Chợ Lớn,131,,,,Triệu Quang Phục,0.3333333333333333,73000,Cholon,Ho Chi Minh City,,,,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Lê Văn Sỹ,Phường 13,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,Ho Chi Minh,,HC,,,,,,,,Quan 3,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường An Hội Tây,TP. Hồ Chí Minh",10.8289607,106.6422652,"Công Ty TNHH Dịch Vụ Giúp Việc Nhà Gia Đình, Chăm Sóc Trẻ Em Sơ Sinh, Chăm Sóc Người Già - Người Bệnh Phương Nam, 424/142, Đường Phạm Văn Bạch, Ho Chi Minh City, 71509, Vietnam","Công Ty TNHH Dịch Vụ Giúp Việc Nhà Gia Đình, Chăm Sóc Trẻ Em Sơ Sinh, Chăm Sóc Người Già - Người Bệnh Phương Nam",424/142,,,,Đường Phạm Văn Bạch,,71509,,Ho Chi Minh City,,,Phường An Hội Tây,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Diên Hồng,TP. Hồ Chí Minh",10.80675,106.7312,"Phường Thảo Điền, HC, Vietnam",,,Ho Chi Minh,,HC,,0.1111111111111111,,,Phường Thảo Điền,,,Quan 8,Vietnam,vn,0.027777777777777776,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Phường 07,Quận Tân Bình,TP. Hồ Chí Minh",10.797559,106.687121,"Hoa Phượng, Ho Chi Minh City, HC 72210, Vietnam",,,Ho Chi Minh,,HC,Hoa Phượng,,72210,,Ho Chi Minh City,,,Quan 8,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Bến Thành,TP. Hồ Chí Minh",10.769648,106.69920942563007,"97A, Museum of Fine Arts, Ho Chi Minh City, 71010, Vietnam",Museum of Fine Arts,97A,,,,,0.2222222222222222,71010,Museum of Fine Arts,Ho Chi Minh City,,,Phường Bến Thành,Vietnam,vn,0.2222222222222222,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Nguyễn Phạm Tuân,Phường 09,Quận 6,TP. Hồ Chí Minh",10.743329,106.623766,"Quan 6, Vietnam",Quan 6,,Ho Chi Minh,,HC,,,,,,,,Quan 6,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Đăng Lưu,Phường 05,Quận Phú Nhuận,TP. Hồ Chí Minh",10.79475,106.6763,"Quan Phu Nhuan, HC, Vietnam",,,Ho Chi Minh,,HC,,0.2222222222222222,,,Quan Phu Nhuan,,,Phu Nhuan,Vietnam,vn,0.1111111111111111,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Cư xá Đô Thành,Phường 04,Quận 3,TP. Hồ Chí Minh",10.7171219,106.6295254,"4, Lê Thành Phương, HC, Vietnam",,4,Ho Chi Minh,,HC,Lê Thành Phương,0.2,,,,0.075411,0.07938,Binh Chanh,Vietnam,vn,0.075411,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Xuân Hòa,TP. Hồ Chí Minh",10.783014099999999,106.6948927124691,"University of Economics Ho Chi Minh City - Campus A, Nguyễn Đình Chiểu, Saigon, Ho Chi Minh City, 71006, Vietnam",University of Economics Ho Chi Minh City - Campus A,,,,,Nguyễn Đình Chiểu,,71006,Saigon,Ho Chi Minh City,,,Phường Xuân Hòa,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Phan Tôn,Phường Đa Kao,Quận 1,TP. Hồ Chí Minh",10.777353,106.698089,"Quan 1, Vietnam",Quan 1,,Ho Chi Minh,,HC,,,,,,,,Quan 1,Vietnam,vn,0.225,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Bình Tiên,TP. Hồ Chí Minh",10.7371589,106.6378465,"Công ty Cổ phần Lương thực Thành phố Hồ Chí Minh, 1610, Vo Van Kiet, Ho Chi Minh City, 71910, Vietnam",Công ty Cổ phần Lương thực Thành phố Hồ Chí Minh,1610,,,,Vo Van Kiet,,71910,,Ho Chi Minh City,,,Phường Bình Tiên,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Trương Định,Phường Võ Thị Sáu,Quận 3,TP. Hồ Chí Minh",10.784274,106.678627,"Quan 3, Vietnam",Quan 3,,Ho Chi Minh,,HC,,,,,,,,Quan 3,Vietnam,vn,0.07497520661157024,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường An Đông,TP. Hồ Chí Minh",10.7763897,106.7011391,"Ho Chi Minh City, Vietnam",,,,,,,0.9,71006,,Ho Chi Minh City,,,,Vietnam,vn,0.9,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Đào Sư Tích,Xã Nhà Bè,TP. Hồ Chí Minh(Mới)",10.6956953,106.7395591,"Nhà Bè, Vietnam",,,,,,,,72915,,Nhà Bè,,,Xã Nhà Bè,Vietnam,vn,0.05555555555555555,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Tây Thạnh,TP. Hồ Chí Minh",10.809910060645374,106.63391315245725,"HCMC Metro Line 2 (Ben Thanh - Suoi Tien Section) - Construction, Trường Chinh, Ho Chi Minh City, 70500, Vietnam",HCMC Metro Line 2 (Ben Thanh - Suoi Tien Section) - Construction,,,,,Trường Chinh,0.2222222222222222,70500,,Ho Chi Minh City,,0.0808080808080808,Phường Tây Thạnh,Vietnam,vn,0.0808080808080808,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Phường Tân Sơn,TP. Hồ Chí Minh",10.79228,106.69057,"Phường Tân Định, HC, Vietnam",,,Ho Chi Minh,,HC,,0.2222222222222222,,,Phường Tân Định,,,Quan 8,Vietnam,vn,0.05555555555555555,GeoNames,CC BY 4.0,https://www.geonames.org/datasources/
"Đường Nguyễn Văn Tạo,Xã Hiệp Phước,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Xa Moi,,,Cu Chi,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Phường Phú Thuận,TP. Hồ Chí Minh",10.781971,106.693081,"Ho Chi Minh City, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Ho Chi Minh City,,,Quan 8,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Tiền Lân 18,Xã Bà Điểm,TP. Hồ Chí Minh(Mới)",10.830793,106.598737,"18, Đường Tiền Lân 13, HC, Vietnam",,18,Ho Chi Minh,,HC,Đường Tiền Lân 13,,,,,0,,Hoc Mon,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Thới Hiệp 2,Phường Tân Thới Hiệp,TP. Hồ Chí Minh(Mới)",10.861805,106.641198,"2, Đường Tân Thời Hiệp 06, Ho Chi Minh City, HC, Vietnam",,2,Ho Chi Minh,,HC,Đường Tân Thời Hiệp 06,,,,Ho Chi Minh City,0,,Quan 8,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Thới Nhất 6,Phường Đông Hưng Thuận,TP. Hồ Chí Minh(Mới)",10.835191850000001,106.60973390736723,"Trường Tiểu học Pathway Tuệ Đức - Cơ sở Tân Thới Nhất 6, Quận 12, 39A, Tân Thới Nhất 6, Ho Chi Minh City, 71500, Vietnam","Trường Tiểu học Pathway Tuệ Đức - Cơ sở Tân Thới Nhất 6, Quận 12",39A,,,,Tân Thới Nhất 6,,71500,,Ho Chi Minh City,0,,Phường Đông Hưng Thuận,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tân Thới Nhất 1B,Phường Đông Hưng Thuận,TP. Hồ Chí Minh(Mới)",10.838082,105.665437,"1b, Đường D11, LA, Vietnam",,1b,Long An,,LA,Đường D11,,,,,0,,Tan Hung,Vietnam,vn,0,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"Đường Tô Ký,Phường Đông Hưng Thuận,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Xa Moi,,,Cu Chi,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Nguyễn Ảnh Thủ,Phường Trung Mỹ Tây,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Xa Moi,,,Cu Chi,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Trung Mỹ Tây 5,Xã Bà Điểm,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Xa Moi,,,Cu Chi,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Phan Huy Ích,Phường An Hội Tây,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Xa Moi,,,Cu Chi,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
"Đường Thới An 15,Phường Thới An,TP. Hồ Chí Minh(Mới)",11.13333,106.45,"Xa Moi, HC, Vietnam",,,Ho Chi Minh,,HC,,,,,Xa Moi,,,Cu Chi,Vietnam,vn,0,Who's On First,CC0,https://www.whosonfirst.org/docs/licenses/
